sample,fastq_1,fastq_2,sample_name,species
H3MKMDSXF_3_8bp-UDP0233,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0233_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0233_2.fastq.gz,ABA20137,Varanus prasinus
H3MKMDSXF_3_8bp-UDP0234,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0234_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0234_2.fastq.gz,ABA20142,Graptemys pseudogeographica
H3MKMDSXF_3_8bp-UDP0235,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0235_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0235_2.fastq.gz,ABA20149,Mauremys leprosa
H3MKMDSXF_3_8bp-UDP0236,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0236_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0236_2.fastq.gz,ABA20150,Zamenis scalaris
H3MKMDSXF_3_8bp-UDP0237,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0237_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_3_8bp-UDP0237_2.fastq.gz,ABA20153,Coronella austriaca
H3MKMDSXF_4_8bp-UDP0233,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0233_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0233_2.fastq.gz,ABA20137,Varanus prasinus
H3MKMDSXF_4_8bp-UDP0234,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0234_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0234_2.fastq.gz,ABA20142,Graptemys pseudogeographica
H3MKMDSXF_4_8bp-UDP0235,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0235_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0235_2.fastq.gz,ABA20149,Mauremys leprosa
H3MKMDSXF_4_8bp-UDP0236,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0236_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0236_2.fastq.gz,ABA20150,Zamenis scalaris
H3MKMDSXF_4_8bp-UDP0237,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0237_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H3MKMDSXF_4_8bp-UDP0237_2.fastq.gz,ABA20153,Coronella austriaca
H52FVDSXF_1_8bp-UDP0233,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0233_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0233_2.fastq.gz,ABA20137,Varanus prasinus
H52FVDSXF_1_8bp-UDP0234,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0234_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0234_2.fastq.gz,ABA20142,Graptemys pseudogeographica
H52FVDSXF_1_8bp-UDP0235,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0235_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0235_2.fastq.gz,ABA20149,Mauremys leprosa
H52FVDSXF_1_8bp-UDP0236,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0236_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0236_2.fastq.gz,ABA20150,Zamenis scalaris
H52FVDSXF_1_8bp-UDP0237,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0237_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0237_2.fastq.gz,ABA20153,Coronella austriaca
H52FVDSXF_1_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
H52FVDSXF_2_8bp-UDP0233,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0233_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0233_2.fastq.gz,ABA20137,Varanus prasinus
H52FVDSXF_2_8bp-UDP0234,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0234_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0234_2.fastq.gz,ABA20142,Graptemys pseudogeographica
H52FVDSXF_2_8bp-UDP0235,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0235_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0235_2.fastq.gz,ABA20149,Mauremys leprosa
H52FVDSXF_2_8bp-UDP0236,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0236_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0236_2.fastq.gz,ABA20150,Zamenis scalaris
H52FVDSXF_2_8bp-UDP0237,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0237_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0237_2.fastq.gz,ABA20153,Coronella austriaca
H52FVDSXF_2_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
H52FVDSXF_3_8bp-UDP0233,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0233_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0233_2.fastq.gz,ABA20137,Varanus prasinus
H52FVDSXF_3_8bp-UDP0234,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0234_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0234_2.fastq.gz,ABA20142,Graptemys pseudogeographica
H52FVDSXF_3_8bp-UDP0235,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0235_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0235_2.fastq.gz,ABA20149,Mauremys leprosa
H52FVDSXF_3_8bp-UDP0236,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0236_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0236_2.fastq.gz,ABA20150,Zamenis scalaris
H52FVDSXF_3_8bp-UDP0237,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0237_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0237_2.fastq.gz,ABA20153,Coronella austriaca
H52FVDSXF_3_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
H52FVDSXF_4_8bp-UDP0233,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0233_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0233_2.fastq.gz,ABA20137,Varanus prasinus
H52FVDSXF_4_8bp-UDP0234,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0234_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0234_2.fastq.gz,ABA20142,Graptemys pseudogeographica
H52FVDSXF_4_8bp-UDP0235,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0235_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0235_2.fastq.gz,ABA20149,Mauremys leprosa
H52FVDSXF_4_8bp-UDP0236,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0236_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0236_2.fastq.gz,ABA20150,Zamenis scalaris
H52FVDSXF_4_8bp-UDP0237,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0237_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0237_2.fastq.gz,ABA20153,Coronella austriaca
H52FVDSXF_4_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
H52MFDSXF_1_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
H52MFDSXF_2_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
H52MFDSXF_3_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
H52MFDSXF_4_8bp-UDP0253,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_4_8bp-UDP0253_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_10/20250411/FASTQ/H52MFDSXF_4_8bp-UDP0253_2.fastq.gz,ABA20144,Trachyphonus erythrocephalus
