sample,fastq_1,fastq_2,sample_name,species
HHJKKDSXC_1_8bp-UDP0139,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0139_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0139_2.fastq.gz,ABA20116,Ptilinopus superbus
HHJKKDSXC_1_8bp-UDP0140,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0140_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0140_2.fastq.gz,ABA20118,Rhea americana
HHJKKDSXC_1_8bp-UDP0141,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0141_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0141_2.fastq.gz,ABA20119,Tauraco schalowi
HHJKKDSXC_1_8bp-UDP0142,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0142_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0142_2.fastq.gz,ABA20125,Gallicolumba luzonica
HHJKKDSXC_1_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0143_2.fastq.gz,ABA20126,Ara chloropterus
HHJKKDSXC_1_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0144_2.fastq.gz,ABA20127,Ara ararauna
HHJKKDSXC_1_8bp-UDP0145V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0145V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0145V3_2.fastq.gz,ABA20128,Aratinga solstitialis
HHJKKDSXC_1_8bp-UDP0146V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0146V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_1_8bp-UDP0146V3_2.fastq.gz,ABA20132,Colius striatus
HHJKKDSXC_2_8bp-UDP0129,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0129_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0129_2.fastq.gz,ABA19319,Amazona aestiva
HHJKKDSXC_2_8bp-UDP0130,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0130_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0130_2.fastq.gz,ABA20008,Caloenas nicobarica
HHJKKDSXC_2_8bp-UDP0131,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0131_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0131_2.fastq.gz,ABA20009,Casuarius casuarius
HHJKKDSXC_2_8bp-UDP0132,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0132_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0132_2.fastq.gz,ABA20010,Caribicus warreni
HHJKKDSXC_2_8bp-UDP0133,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0133_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0133_2.fastq.gz,ABA20104,Eudocimus ruber
HHJKKDSXC_2_8bp-UDP0134,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0134_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0134_2.fastq.gz,ABA20110,Pavo cristatus
HHJKKDSXC_2_8bp-UDP0135,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0135_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0135_2.fastq.gz,ABA20111,Pelecanus crispus
HHJKKDSXC_2_8bp-UDP0136,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0136_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0136_2.fastq.gz,ABA20112,Penelopides panini
HHJKKDSXC_2_8bp-UDP0137,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0137_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0137_2.fastq.gz,ABA20113,Platalea leucorodia
HHJKKDSXC_2_8bp-UDP0138,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0138_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0138_2.fastq.gz,ABA20115,Porphyrio porphyrio
HHJKKDSXC_2_8bp-UDP0139,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0139_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0139_2.fastq.gz,ABA20116,Ptilinopus superbus
HHJKKDSXC_2_8bp-UDP0140,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0140_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0140_2.fastq.gz,ABA20118,Rhea americana
HHJKKDSXC_2_8bp-UDP0141,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0141_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0141_2.fastq.gz,ABA20119,Tauraco schalowi
HHJKKDSXC_2_8bp-UDP0142,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0142_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0142_2.fastq.gz,ABA20125,Gallicolumba luzonica
HHJKKDSXC_2_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0143_2.fastq.gz,ABA20126,Ara chloropterus
HHJKKDSXC_2_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0144_2.fastq.gz,ABA20127,Ara ararauna
HHJKKDSXC_2_8bp-UDP0145V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0145V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0145V3_2.fastq.gz,ABA20128,Aratinga solstitialis
HHJKKDSXC_2_8bp-UDP0146V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0146V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_2_8bp-UDP0146V3_2.fastq.gz,ABA20132,Colius striatus
HHJKKDSXC_3_8bp-UDP0129,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0129_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0129_2.fastq.gz,ABA19319,Amazona aestiva
HHJKKDSXC_3_8bp-UDP0130,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0130_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0130_2.fastq.gz,ABA20008,Caloenas nicobarica
HHJKKDSXC_3_8bp-UDP0131,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0131_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0131_2.fastq.gz,ABA20009,Casuarius casuarius
HHJKKDSXC_3_8bp-UDP0132,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0132_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0132_2.fastq.gz,ABA20010,Caribicus warreni
HHJKKDSXC_3_8bp-UDP0133,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0133_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0133_2.fastq.gz,ABA20104,Eudocimus ruber
HHJKKDSXC_3_8bp-UDP0134,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0134_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0134_2.fastq.gz,ABA20110,Pavo cristatus
HHJKKDSXC_3_8bp-UDP0135,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0135_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0135_2.fastq.gz,ABA20111,Pelecanus crispus
HHJKKDSXC_3_8bp-UDP0136,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0136_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0136_2.fastq.gz,ABA20112,Penelopides panini
HHJKKDSXC_3_8bp-UDP0137,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0137_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0137_2.fastq.gz,ABA20113,Platalea leucorodia
HHJKKDSXC_3_8bp-UDP0138,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0138_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0138_2.fastq.gz,ABA20115,Porphyrio porphyrio
HHJKKDSXC_3_8bp-UDP0139,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0139_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0139_2.fastq.gz,ABA20116,Ptilinopus superbus
HHJKKDSXC_3_8bp-UDP0140,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0140_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0140_2.fastq.gz,ABA20118,Rhea americana
HHJKKDSXC_3_8bp-UDP0141,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0141_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0141_2.fastq.gz,ABA20119,Tauraco schalowi
HHJKKDSXC_3_8bp-UDP0142,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0142_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0142_2.fastq.gz,ABA20125,Gallicolumba luzonica
HHJKKDSXC_3_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0143_2.fastq.gz,ABA20126,Ara chloropterus
HHJKKDSXC_3_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0144_2.fastq.gz,ABA20127,Ara ararauna
HHJKKDSXC_3_8bp-UDP0145V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0145V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0145V3_2.fastq.gz,ABA20128,Aratinga solstitialis
HHJKKDSXC_3_8bp-UDP0146V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0146V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_3_8bp-UDP0146V3_2.fastq.gz,ABA20132,Colius striatus
HHJKKDSXC_4_8bp-UDP0129,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0129_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0129_2.fastq.gz,ABA19319,Amazona aestiva
HHJKKDSXC_4_8bp-UDP0130,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0130_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0130_2.fastq.gz,ABA20008,Caloenas nicobarica
HHJKKDSXC_4_8bp-UDP0131,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0131_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0131_2.fastq.gz,ABA20009,Casuarius casuarius
HHJKKDSXC_4_8bp-UDP0132,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0132_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0132_2.fastq.gz,ABA20010,Caribicus warreni
HHJKKDSXC_4_8bp-UDP0133,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0133_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0133_2.fastq.gz,ABA20104,Eudocimus ruber
HHJKKDSXC_4_8bp-UDP0134,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0134_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0134_2.fastq.gz,ABA20110,Pavo cristatus
HHJKKDSXC_4_8bp-UDP0135,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0135_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0135_2.fastq.gz,ABA20111,Pelecanus crispus
HHJKKDSXC_4_8bp-UDP0136,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0136_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0136_2.fastq.gz,ABA20112,Penelopides panini
HHJKKDSXC_4_8bp-UDP0137,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0137_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0137_2.fastq.gz,ABA20113,Platalea leucorodia
HHJKKDSXC_4_8bp-UDP0138,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0138_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0138_2.fastq.gz,ABA20115,Porphyrio porphyrio
HHJKKDSXC_4_8bp-UDP0139,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0139_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0139_2.fastq.gz,ABA20116,Ptilinopus superbus
HHJKKDSXC_4_8bp-UDP0140,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0140_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0140_2.fastq.gz,ABA20118,Rhea americana
HHJKKDSXC_4_8bp-UDP0141,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0141_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0141_2.fastq.gz,ABA20119,Tauraco schalowi
HHJKKDSXC_4_8bp-UDP0142,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0142_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0142_2.fastq.gz,ABA20125,Gallicolumba luzonica
HHJKKDSXC_4_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0143_2.fastq.gz,ABA20126,Ara chloropterus
HHJKKDSXC_4_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0144_2.fastq.gz,ABA20127,Ara ararauna
HHJKKDSXC_4_8bp-UDP0145V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0145V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0145V3_2.fastq.gz,ABA20128,Aratinga solstitialis
HHJKKDSXC_4_8bp-UDP0146V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0146V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJKKDSXC_4_8bp-UDP0146V3_2.fastq.gz,ABA20132,Colius striatus
HHJY3DSXC_1_8bp-UDP0130,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0130_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0130_2.fastq.gz,ABA20008,Caloenas nicobarica
HHJY3DSXC_1_8bp-UDP0131,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0131_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0131_2.fastq.gz,ABA20009,Casuarius casuarius
HHJY3DSXC_1_8bp-UDP0132,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0132_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0132_2.fastq.gz,ABA20010,Caribicus warreni
HHJY3DSXC_1_8bp-UDP0133,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0133_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_03/20241209/FASTQ/HHJY3DSXC_1_8bp-UDP0133_2.fastq.gz,ABA20104,Eudocimus ruber
