sample,fastq_1,fastq_2,sample_name,species
H52HTDSXF_1_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0143_2.fastq.gz,BB5602,Rangifer tarandus
H52HTDSXF_1_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0144_2.fastq.gz,BB5603,Saguinus imperator
H52HTDSXF_1_8bp-UDP0145,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0145_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0145_2.fastq.gz,BB5604,Scissirostrum dubium
H52HTDSXF_1_8bp-UDP0147,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0147_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0147_2.fastq.gz,BB5606,Tauraco schalowi
H52HTDSXF_1_8bp-UDP0148,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0148_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0148_2.fastq.gz,BB5607,Ursus thibetanus
H52HTDSXF_1_8bp-UDP0149,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0149_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_1_8bp-UDP0149_2.fastq.gz,BB5608,Varanus albigularis
H52HTDSXF_2_8bp-UDP0125,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0125_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0125_2.fastq.gz,BB5584,Mandrillus sphinx
H52HTDSXF_2_8bp-UDP0126,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0126_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0126_2.fastq.gz,BB5585,Miopithecus ogouensis
H52HTDSXF_2_8bp-UDP0127,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0127_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0127_2.fastq.gz,BB5586,Mungos mungo
H52HTDSXF_2_8bp-UDP0128,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0128_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0128_2.fastq.gz,BB5587,Nanger dama
H52HTDSXF_2_8bp-UDP0129,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0129_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0129_2.fastq.gz,BB5588,Nycticorax nycticorax
H52HTDSXF_2_8bp-UDP0130,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0130_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0130_2.fastq.gz,BB5589,Oryx dammah
H52HTDSXF_2_8bp-UDP0133,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0133_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0133_2.fastq.gz,BB5592,Otaria byronia
H52HTDSXF_2_8bp-UDP0134,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0134_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0134_2.fastq.gz,BB5593,Ovis aries
H52HTDSXF_2_8bp-UDP0135,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0135_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0135_2.fastq.gz,BB5594,Panthera pardus
H52HTDSXF_2_8bp-UDP0136,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0136_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0136_2.fastq.gz,BB5595,Panthera pardus
H52HTDSXF_2_8bp-UDP0137,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0137_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0137_2.fastq.gz,BB5596,Panthera pardus
H52HTDSXF_2_8bp-UDP0138,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0138_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0138_2.fastq.gz,BB5597,Pavo cristatus
H52HTDSXF_2_8bp-UDP0139,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0139_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0139_2.fastq.gz,BB5598,Pelecanus crispus
H52HTDSXF_2_8bp-UDP0140,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0140_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0140_2.fastq.gz,BB5599,Phacochoerus africanus
H52HTDSXF_2_8bp-UDP0141,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0141_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0141_2.fastq.gz,BB5600,Pongo pygmaeus
H52HTDSXF_2_8bp-UDP0142,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0142_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0142_2.fastq.gz,BB5601,Pteropus lylei
H52HTDSXF_2_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0143_2.fastq.gz,BB5602,Rangifer tarandus
H52HTDSXF_2_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0144_2.fastq.gz,BB5603,Saguinus imperator
H52HTDSXF_2_8bp-UDP0145,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0145_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0145_2.fastq.gz,BB5604,Scissirostrum dubium
H52HTDSXF_2_8bp-UDP0147,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0147_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0147_2.fastq.gz,BB5606,Tauraco schalowi
H52HTDSXF_2_8bp-UDP0148,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0148_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0148_2.fastq.gz,BB5607,Ursus thibetanus
H52HTDSXF_2_8bp-UDP0149,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0149_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_2_8bp-UDP0149_2.fastq.gz,BB5608,Varanus albigularis
H52HTDSXF_3_8bp-UDP0125,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0125_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0125_2.fastq.gz,BB5584,Mandrillus sphinx
H52HTDSXF_3_8bp-UDP0126,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0126_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0126_2.fastq.gz,BB5585,Miopithecus ogouensis
H52HTDSXF_3_8bp-UDP0127,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0127_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0127_2.fastq.gz,BB5586,Mungos mungo
H52HTDSXF_3_8bp-UDP0128,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0128_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0128_2.fastq.gz,BB5587,Nanger dama
H52HTDSXF_3_8bp-UDP0129,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0129_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0129_2.fastq.gz,BB5588,Nycticorax nycticorax
H52HTDSXF_3_8bp-UDP0130,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0130_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0130_2.fastq.gz,BB5589,Oryx dammah
H52HTDSXF_3_8bp-UDP0133,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0133_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0133_2.fastq.gz,BB5592,Otaria byronia
H52HTDSXF_3_8bp-UDP0134,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0134_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0134_2.fastq.gz,BB5593,Ovis aries
H52HTDSXF_3_8bp-UDP0135,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0135_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0135_2.fastq.gz,BB5594,Panthera pardus
H52HTDSXF_3_8bp-UDP0136,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0136_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0136_2.fastq.gz,BB5595,Panthera pardus
H52HTDSXF_3_8bp-UDP0137,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0137_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0137_2.fastq.gz,BB5596,Panthera pardus
H52HTDSXF_3_8bp-UDP0138,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0138_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0138_2.fastq.gz,BB5597,Pavo cristatus
H52HTDSXF_3_8bp-UDP0139,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0139_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0139_2.fastq.gz,BB5598,Pelecanus crispus
H52HTDSXF_3_8bp-UDP0140,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0140_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0140_2.fastq.gz,BB5599,Phacochoerus africanus
H52HTDSXF_3_8bp-UDP0141,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0141_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0141_2.fastq.gz,BB5600,Pongo pygmaeus
H52HTDSXF_3_8bp-UDP0142,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0142_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0142_2.fastq.gz,BB5601,Pteropus lylei
H52HTDSXF_3_8bp-UDP0143,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0143_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0143_2.fastq.gz,BB5602,Rangifer tarandus
H52HTDSXF_3_8bp-UDP0144,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0144_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0144_2.fastq.gz,BB5603,Saguinus imperator
H52HTDSXF_3_8bp-UDP0145,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0145_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0145_2.fastq.gz,BB5604,Scissirostrum dubium
H52HTDSXF_3_8bp-UDP0147,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0147_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0147_2.fastq.gz,BB5606,Tauraco schalowi
H52HTDSXF_3_8bp-UDP0148,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0148_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0148_2.fastq.gz,BB5607,Ursus thibetanus
H52HTDSXF_3_8bp-UDP0149,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0149_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_3_8bp-UDP0149_2.fastq.gz,BB5608,Varanus albigularis
H52HTDSXF_4_8bp-UDP0125,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0125_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0125_2.fastq.gz,BB5584,Mandrillus sphinx
H52HTDSXF_4_8bp-UDP0126,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0126_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0126_2.fastq.gz,BB5585,Miopithecus ogouensis
H52HTDSXF_4_8bp-UDP0127,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0127_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0127_2.fastq.gz,BB5586,Mungos mungo
H52HTDSXF_4_8bp-UDP0128,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0128_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0128_2.fastq.gz,BB5587,Nanger dama
H52HTDSXF_4_8bp-UDP0129,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0129_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0129_2.fastq.gz,BB5588,Nycticorax nycticorax
H52HTDSXF_4_8bp-UDP0130,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0130_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0130_2.fastq.gz,BB5589,Oryx dammah
H52HTDSXF_4_8bp-UDP0133,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0133_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0133_2.fastq.gz,BB5592,Otaria byronia
H52HTDSXF_4_8bp-UDP0134,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0134_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0134_2.fastq.gz,BB5593,Ovis aries
H52HTDSXF_4_8bp-UDP0135,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0135_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0135_2.fastq.gz,BB5594,Panthera pardus
H52HTDSXF_4_8bp-UDP0136,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0136_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0136_2.fastq.gz,BB5595,Panthera pardus
H52HTDSXF_4_8bp-UDP0137,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0137_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0137_2.fastq.gz,BB5596,Panthera pardus
H52HTDSXF_4_8bp-UDP0138,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0138_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_08/20250221/FASTQ/H52HTDSXF_4_8bp-UDP0138_2.fastq.gz,BB5597,Pavo cristatus
