sample,fastq_1,fastq_2,sample_name,species
H52FVDSXF_1_8bp-UDP0217,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0217_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0217_2.fastq.gz,ABA20136,Ptilinopus melanospilus
H52FVDSXF_1_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
H52FVDSXF_1_8bp-UDP0219,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0219_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0219_2.fastq.gz,ABA20145,Phoenicopterus chilensis
H52FVDSXF_1_8bp-UDP0220,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0220_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0220_2.fastq.gz,ABA20160,Tauraco erythrolophus
H52FVDSXF_1_8bp-UDP0221V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0221V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0221V3_2.fastq.gz,ABA20165,Agapornis nigrigenis
H52FVDSXF_1_8bp-UDP0222V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0222V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0222V3_2.fastq.gz,ABA23420,Nycticorax nycticorax
H52FVDSXF_1_8bp-UDP0223V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0223V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0223V3_2.fastq.gz,ABA23494,Jacana jacana
H52FVDSXF_1_8bp-UDP0224V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0224V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0224V3_2.fastq.gz,ABA23499,Nycticorax nycticorax
H52FVDSXF_1_8bp-UDP0251,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0251_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0251_2.fastq.gz,ABA20140,Ixobrychus minutus
H52FVDSXF_1_8bp-UDP0252V2,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0252V2_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_1_8bp-UDP0252V2_2.fastq.gz,ABA20147,Crinifer piscator
H52FVDSXF_2_8bp-UDP0217,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0217_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0217_2.fastq.gz,ABA20136,Ptilinopus melanospilus
H52FVDSXF_2_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
H52FVDSXF_2_8bp-UDP0219,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0219_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0219_2.fastq.gz,ABA20145,Phoenicopterus chilensis
H52FVDSXF_2_8bp-UDP0220,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0220_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0220_2.fastq.gz,ABA20160,Tauraco erythrolophus
H52FVDSXF_2_8bp-UDP0221V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0221V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0221V3_2.fastq.gz,ABA20165,Agapornis nigrigenis
H52FVDSXF_2_8bp-UDP0222V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0222V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0222V3_2.fastq.gz,ABA23420,Nycticorax nycticorax
H52FVDSXF_2_8bp-UDP0223V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0223V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0223V3_2.fastq.gz,ABA23494,Jacana jacana
H52FVDSXF_2_8bp-UDP0224V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0224V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0224V3_2.fastq.gz,ABA23499,Nycticorax nycticorax
H52FVDSXF_2_8bp-UDP0251,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0251_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0251_2.fastq.gz,ABA20140,Ixobrychus minutus
H52FVDSXF_2_8bp-UDP0252V2,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0252V2_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_2_8bp-UDP0252V2_2.fastq.gz,ABA20147,Crinifer piscator
H52FVDSXF_3_8bp-UDP0217,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0217_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0217_2.fastq.gz,ABA20136,Ptilinopus melanospilus
H52FVDSXF_3_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
H52FVDSXF_3_8bp-UDP0219,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0219_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0219_2.fastq.gz,ABA20145,Phoenicopterus chilensis
H52FVDSXF_3_8bp-UDP0220,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0220_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0220_2.fastq.gz,ABA20160,Tauraco erythrolophus
H52FVDSXF_3_8bp-UDP0221V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0221V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0221V3_2.fastq.gz,ABA20165,Agapornis nigrigenis
H52FVDSXF_3_8bp-UDP0222V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0222V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0222V3_2.fastq.gz,ABA23420,Nycticorax nycticorax
H52FVDSXF_3_8bp-UDP0223V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0223V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0223V3_2.fastq.gz,ABA23494,Jacana jacana
H52FVDSXF_3_8bp-UDP0224V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0224V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0224V3_2.fastq.gz,ABA23499,Nycticorax nycticorax
H52FVDSXF_3_8bp-UDP0251,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0251_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0251_2.fastq.gz,ABA20140,Ixobrychus minutus
H52FVDSXF_3_8bp-UDP0252V2,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0252V2_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_3_8bp-UDP0252V2_2.fastq.gz,ABA20147,Crinifer piscator
H52FVDSXF_4_8bp-UDP0217,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0217_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0217_2.fastq.gz,ABA20136,Ptilinopus melanospilus
H52FVDSXF_4_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
H52FVDSXF_4_8bp-UDP0219,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0219_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0219_2.fastq.gz,ABA20145,Phoenicopterus chilensis
H52FVDSXF_4_8bp-UDP0220,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0220_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0220_2.fastq.gz,ABA20160,Tauraco erythrolophus
H52FVDSXF_4_8bp-UDP0221V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0221V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0221V3_2.fastq.gz,ABA20165,Agapornis nigrigenis
H52FVDSXF_4_8bp-UDP0222V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0222V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0222V3_2.fastq.gz,ABA23420,Nycticorax nycticorax
H52FVDSXF_4_8bp-UDP0223V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0223V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0223V3_2.fastq.gz,ABA23494,Jacana jacana
H52FVDSXF_4_8bp-UDP0224V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0224V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0224V3_2.fastq.gz,ABA23499,Nycticorax nycticorax
H52FVDSXF_4_8bp-UDP0251,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0251_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0251_2.fastq.gz,ABA20140,Ixobrychus minutus
H52FVDSXF_4_8bp-UDP0252V2,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0252V2_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52FVDSXF_4_8bp-UDP0252V2_2.fastq.gz,ABA20147,Crinifer piscator
H52MFDSXF_1_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
H52MFDSXF_1_8bp-UDP0219,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0219_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0219_2.fastq.gz,ABA20145,Phoenicopterus chilensis
H52MFDSXF_1_8bp-UDP0220,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0220_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0220_2.fastq.gz,ABA20160,Tauraco erythrolophus
H52MFDSXF_1_8bp-UDP0221V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0221V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0221V3_2.fastq.gz,ABA20165,Agapornis nigrigenis
H52MFDSXF_1_8bp-UDP0222V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0222V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0222V3_2.fastq.gz,ABA23420,Nycticorax nycticorax
H52MFDSXF_1_8bp-UDP0251,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0251_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_1_8bp-UDP0251_2.fastq.gz,ABA20140,Ixobrychus minutus
H52MFDSXF_2_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
H52MFDSXF_2_8bp-UDP0219,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0219_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0219_2.fastq.gz,ABA20145,Phoenicopterus chilensis
H52MFDSXF_2_8bp-UDP0220,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0220_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0220_2.fastq.gz,ABA20160,Tauraco erythrolophus
H52MFDSXF_2_8bp-UDP0221V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0221V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0221V3_2.fastq.gz,ABA20165,Agapornis nigrigenis
H52MFDSXF_2_8bp-UDP0222V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0222V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0222V3_2.fastq.gz,ABA23420,Nycticorax nycticorax
H52MFDSXF_2_8bp-UDP0251,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0251_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_2_8bp-UDP0251_2.fastq.gz,ABA20140,Ixobrychus minutus
H52MFDSXF_3_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
H52MFDSXF_3_8bp-UDP0219,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0219_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0219_2.fastq.gz,ABA20145,Phoenicopterus chilensis
H52MFDSXF_3_8bp-UDP0220,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0220_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0220_2.fastq.gz,ABA20160,Tauraco erythrolophus
H52MFDSXF_3_8bp-UDP0221V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0221V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0221V3_2.fastq.gz,ABA20165,Agapornis nigrigenis
H52MFDSXF_3_8bp-UDP0222V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0222V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0222V3_2.fastq.gz,ABA23420,Nycticorax nycticorax
H52MFDSXF_3_8bp-UDP0251,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0251_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_3_8bp-UDP0251_2.fastq.gz,ABA20140,Ixobrychus minutus
H52MFDSXF_4_8bp-UDP0218V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_4_8bp-UDP0218V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_09/20250411/FASTQ/H52MFDSXF_4_8bp-UDP0218V3_2.fastq.gz,ABA20143,Cygnus melancoryphus
