sample,fastq_1,fastq_2,sample_name,species
HFYMJDSXC_2_8bp-UDP0035,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0035_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0035_2.fastq.gz,BB1526,Gorilla gorilla
HFYMJDSXC_2_8bp-UDP0036,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0036_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0036_2.fastq.gz,BB1527,Suricata suricatta
HFYMJDSXC_2_8bp-UDP0037,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0037_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0037_2.fastq.gz,BB1528,Cebuella pygmaea
HFYMJDSXC_2_8bp-UDP0038,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0038_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0038_2.fastq.gz,BB1529,Mungos mungo
HFYMJDSXC_2_8bp-UDP0039,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0039_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0039_2.fastq.gz,BB1530,Phacochoerus africanus
HFYMJDSXC_2_8bp-UDP0040,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0040_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0040_2.fastq.gz,BB1531,Hydrochoerus hydrochaeris
HFYMJDSXC_2_8bp-UDP0041,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0041_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0041_2.fastq.gz,BB1532,Panthera tigris
HFYMJDSXC_2_8bp-UDP0042,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0042_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0042_2.fastq.gz,BB1533,Cebuella pygmaea
HFYMJDSXC_2_8bp-UDP0043,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0043_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0043_2.fastq.gz,BB1534,Canis lupus
HFYMJDSXC_2_8bp-UDP0044,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0044_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0044_2.fastq.gz,BB1535,Papio cynocephalus
HFYMJDSXC_2_8bp-UDP0045,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0045_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0045_2.fastq.gz,BB1536,Lemur catta
HFYMJDSXC_2_8bp-UDP0046,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0046_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0046_2.fastq.gz,BB1537,Dolichotis patagonum
HFYMJDSXC_2_8bp-UDP0047,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0047_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0047_2.fastq.gz,BB1538,Callithrix geoffroyi
HFYMJDSXC_2_8bp-UDP0048,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0048_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0048_2.fastq.gz,BB1539,Connochaetes taurinus
HFYMJDSXC_2_8bp-UDP0049,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0049_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0049_2.fastq.gz,BB1540,Ateles hybridus
HFYMJDSXC_2_8bp-UDP0050,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0050_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0050_2.fastq.gz,BB1541,Scissirostrum dubium
HFYMJDSXC_2_8bp-UDP0051,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0051_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0051_2.fastq.gz,BB1542,Lutra lutra
HFYMJDSXC_2_8bp-UDP0052,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0052_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_2_8bp-UDP0052_2.fastq.gz,BB1543,Equus quagga
HFYMJDSXC_3_8bp-UDP0032,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0032_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0032_2.fastq.gz,BB1523,Callithrix geoffroyi
HFYMJDSXC_3_8bp-UDP0034,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0034_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0034_2.fastq.gz,BB1525,Gorilla gorilla
HFYMJDSXC_3_8bp-UDP0035,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0035_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0035_2.fastq.gz,BB1526,Gorilla gorilla
HFYMJDSXC_3_8bp-UDP0036,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0036_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0036_2.fastq.gz,BB1527,Suricata suricatta
HFYMJDSXC_3_8bp-UDP0037,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0037_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0037_2.fastq.gz,BB1528,Cebuella pygmaea
HFYMJDSXC_3_8bp-UDP0038,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0038_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0038_2.fastq.gz,BB1529,Mungos mungo
HFYMJDSXC_3_8bp-UDP0039,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0039_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0039_2.fastq.gz,BB1530,Phacochoerus africanus
HFYMJDSXC_3_8bp-UDP0040,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0040_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0040_2.fastq.gz,BB1531,Hydrochoerus hydrochaeris
HFYMJDSXC_3_8bp-UDP0041,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0041_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0041_2.fastq.gz,BB1532,Panthera tigris
HFYMJDSXC_3_8bp-UDP0042,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0042_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0042_2.fastq.gz,BB1533,Cebuella pygmaea
HFYMJDSXC_3_8bp-UDP0043,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0043_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0043_2.fastq.gz,BB1534,Canis lupus
HFYMJDSXC_3_8bp-UDP0044,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0044_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0044_2.fastq.gz,BB1535,Papio cynocephalus
HFYMJDSXC_3_8bp-UDP0045,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0045_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0045_2.fastq.gz,BB1536,Lemur catta
HFYMJDSXC_3_8bp-UDP0046,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0046_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0046_2.fastq.gz,BB1537,Dolichotis patagonum
HFYMJDSXC_3_8bp-UDP0047,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0047_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0047_2.fastq.gz,BB1538,Callithrix geoffroyi
HFYMJDSXC_3_8bp-UDP0048,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0048_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0048_2.fastq.gz,BB1539,Connochaetes taurinus
HFYMJDSXC_3_8bp-UDP0049,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0049_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0049_2.fastq.gz,BB1540,Ateles hybridus
HFYMJDSXC_3_8bp-UDP0050,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0050_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0050_2.fastq.gz,BB1541,Scissirostrum dubium
HFYMJDSXC_3_8bp-UDP0051,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0051_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0051_2.fastq.gz,BB1542,Lutra lutra
HFYMJDSXC_3_8bp-UDP0052,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0052_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_3_8bp-UDP0052_2.fastq.gz,BB1543,Equus quagga
HFYMJDSXC_4_8bp-UDP0032,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0032_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0032_2.fastq.gz,BB1523,Callithrix geoffroyi
HFYMJDSXC_4_8bp-UDP0034,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0034_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0034_2.fastq.gz,BB1525,Gorilla gorilla
HFYMJDSXC_4_8bp-UDP0035,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0035_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0035_2.fastq.gz,BB1526,Gorilla gorilla
HFYMJDSXC_4_8bp-UDP0036,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0036_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0036_2.fastq.gz,BB1527,Suricata suricatta
HFYMJDSXC_4_8bp-UDP0037,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0037_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0037_2.fastq.gz,BB1528,Cebuella pygmaea
HFYMJDSXC_4_8bp-UDP0038,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0038_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0038_2.fastq.gz,BB1529,Mungos mungo
HFYMJDSXC_4_8bp-UDP0039,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0039_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0039_2.fastq.gz,BB1530,Phacochoerus africanus
HFYMJDSXC_4_8bp-UDP0040,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0040_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0040_2.fastq.gz,BB1531,Hydrochoerus hydrochaeris
HFYMJDSXC_4_8bp-UDP0041,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0041_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0041_2.fastq.gz,BB1532,Panthera tigris
HFYMJDSXC_4_8bp-UDP0042,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0042_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0042_2.fastq.gz,BB1533,Cebuella pygmaea
HFYMJDSXC_4_8bp-UDP0043,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0043_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0043_2.fastq.gz,BB1534,Canis lupus
HFYMJDSXC_4_8bp-UDP0044,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0044_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0044_2.fastq.gz,BB1535,Papio cynocephalus
HFYMJDSXC_4_8bp-UDP0045,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0045_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0045_2.fastq.gz,BB1536,Lemur catta
HFYMJDSXC_4_8bp-UDP0046,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0046_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0046_2.fastq.gz,BB1537,Dolichotis patagonum
HFYMJDSXC_4_8bp-UDP0047,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0047_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0047_2.fastq.gz,BB1538,Callithrix geoffroyi
HFYMJDSXC_4_8bp-UDP0048,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0048_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0048_2.fastq.gz,BB1539,Connochaetes taurinus
HFYMJDSXC_4_8bp-UDP0049,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0049_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_01/20241128/FASTQ/HFYMJDSXC_4_8bp-UDP0049_2.fastq.gz,BB1540,Ateles hybridus
