sample,fastq_1,fastq_2,sample_name,species
H7VWWDSXF_1_8bp-UDP0329,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0329_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0329_2.fastq.gz,ABA24006,Osteolaemus tetraspis
H7VWWDSXF_1_8bp-UDP0330,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0330_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0330_2.fastq.gz,ABA24007,Panthera onca
H7VWWDSXF_1_8bp-UDP0331,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0331_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0331_2.fastq.gz,ABA24008,Panthera onca
H7VWWDSXF_1_8bp-UDP0333,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0333_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0333_2.fastq.gz,ABA24012,Sus scrofa
H7VWWDSXF_1_8bp-UDP0279,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0279_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_1_8bp-UDP0279_2.fastq.gz,ABA23995,Chamaeleo chamaeleon
H7VWWDSXF_2_8bp-UDP0315,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0315_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0315_2.fastq.gz,ABA23283,Canis lupus
H7VWWDSXF_2_8bp-UDP0316,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0316_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0316_2.fastq.gz,ABA23922,Muntiacus reevesi
H7VWWDSXF_2_8bp-UDP0317,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0317_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0317_2.fastq.gz,ABA23924,Crocodylus rhombifer
H7VWWDSXF_2_8bp-UDP0318,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0318_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0318_2.fastq.gz,ABA23929,Lampropeltis triangulum
H7VWWDSXF_2_8bp-UDP0319,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0319_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0319_2.fastq.gz,ABA23930,Eublepharis macularius
H7VWWDSXF_2_8bp-UDP0320,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0320_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0320_2.fastq.gz,ABA23940,Stigmochelys pardalis
H7VWWDSXF_2_8bp-UDP0321V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0321V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0321V3_2.fastq.gz,ABA23946,Aonyx cinereus
H7VWWDSXF_2_8bp-UDP0322,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0322_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0322_2.fastq.gz,ABA23973,Phacochoerus africanus
H7VWWDSXF_2_8bp-UDP0323,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0323_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0323_2.fastq.gz,ABA23979,Panthera leo
H7VWWDSXF_2_8bp-UDP0324,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0324_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0324_2.fastq.gz,ABA23983,Giraffa camelopardalis
H7VWWDSXF_2_8bp-UDP0325,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0325_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0325_2.fastq.gz,ABA23986,Mustela lutreola
H7VWWDSXF_2_8bp-UDP0326,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0326_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0326_2.fastq.gz,ABA23992,Panthera tigris
H7VWWDSXF_2_8bp-UDP0327,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0327_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0327_2.fastq.gz,ABA23993,Canis lupus
H7VWWDSXF_2_8bp-UDP0328,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0328_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0328_2.fastq.gz,ABA24005,Megaptera novaeangliae
H7VWWDSXF_2_8bp-UDP0329,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0329_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0329_2.fastq.gz,ABA24006,Osteolaemus tetraspis
H7VWWDSXF_2_8bp-UDP0330,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0330_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0330_2.fastq.gz,ABA24007,Panthera onca
H7VWWDSXF_2_8bp-UDP0331,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0331_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0331_2.fastq.gz,ABA24008,Panthera onca
H7VWWDSXF_2_8bp-UDP0333,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0333_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0333_2.fastq.gz,ABA24012,Sus scrofa
H7VWWDSXF_2_8bp-UDP0279,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0279_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_2_8bp-UDP0279_2.fastq.gz,ABA23995,Chamaeleo chamaeleon
H7VWWDSXF_3_8bp-UDP0315,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0315_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0315_2.fastq.gz,ABA23283,Canis lupus
H7VWWDSXF_3_8bp-UDP0316,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0316_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0316_2.fastq.gz,ABA23922,Muntiacus reevesi
H7VWWDSXF_3_8bp-UDP0317,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0317_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0317_2.fastq.gz,ABA23924,Crocodylus rhombifer
H7VWWDSXF_3_8bp-UDP0318,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0318_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0318_2.fastq.gz,ABA23929,Lampropeltis triangulum
H7VWWDSXF_3_8bp-UDP0319,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0319_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0319_2.fastq.gz,ABA23930,Eublepharis macularius
H7VWWDSXF_3_8bp-UDP0320,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0320_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0320_2.fastq.gz,ABA23940,Stigmochelys pardalis
H7VWWDSXF_3_8bp-UDP0321V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0321V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0321V3_2.fastq.gz,ABA23946,Aonyx cinereus
H7VWWDSXF_3_8bp-UDP0322,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0322_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0322_2.fastq.gz,ABA23973,Phacochoerus africanus
H7VWWDSXF_3_8bp-UDP0323,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0323_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0323_2.fastq.gz,ABA23979,Panthera leo
H7VWWDSXF_3_8bp-UDP0324,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0324_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0324_2.fastq.gz,ABA23983,Giraffa camelopardalis
H7VWWDSXF_3_8bp-UDP0325,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0325_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0325_2.fastq.gz,ABA23986,Mustela lutreola
H7VWWDSXF_3_8bp-UDP0326,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0326_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0326_2.fastq.gz,ABA23992,Panthera tigris
H7VWWDSXF_3_8bp-UDP0327,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0327_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0327_2.fastq.gz,ABA23993,Canis lupus
H7VWWDSXF_3_8bp-UDP0328,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0328_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0328_2.fastq.gz,ABA24005,Megaptera novaeangliae
H7VWWDSXF_3_8bp-UDP0329,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0329_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0329_2.fastq.gz,ABA24006,Osteolaemus tetraspis
H7VWWDSXF_3_8bp-UDP0330,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0330_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0330_2.fastq.gz,ABA24007,Panthera onca
H7VWWDSXF_3_8bp-UDP0331,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0331_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0331_2.fastq.gz,ABA24008,Panthera onca
H7VWWDSXF_3_8bp-UDP0333,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0333_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0333_2.fastq.gz,ABA24012,Sus scrofa
H7VWWDSXF_3_8bp-UDP0279,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0279_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_3_8bp-UDP0279_2.fastq.gz,ABA23995,Chamaeleo chamaeleon
H7VWWDSXF_4_8bp-UDP0315,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0315_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0315_2.fastq.gz,ABA23283,Canis lupus
H7VWWDSXF_4_8bp-UDP0316,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0316_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0316_2.fastq.gz,ABA23922,Muntiacus reevesi
H7VWWDSXF_4_8bp-UDP0317,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0317_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0317_2.fastq.gz,ABA23924,Crocodylus rhombifer
H7VWWDSXF_4_8bp-UDP0318,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0318_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0318_2.fastq.gz,ABA23929,Lampropeltis triangulum
H7VWWDSXF_4_8bp-UDP0319,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0319_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0319_2.fastq.gz,ABA23930,Eublepharis macularius
H7VWWDSXF_4_8bp-UDP0320,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0320_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0320_2.fastq.gz,ABA23940,Stigmochelys pardalis
H7VWWDSXF_4_8bp-UDP0321V3,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0321V3_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0321V3_2.fastq.gz,ABA23946,Aonyx cinereus
H7VWWDSXF_4_8bp-UDP0322,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0322_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0322_2.fastq.gz,ABA23973,Phacochoerus africanus
H7VWWDSXF_4_8bp-UDP0323,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0323_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0323_2.fastq.gz,ABA23979,Panthera leo
H7VWWDSXF_4_8bp-UDP0324,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0324_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0324_2.fastq.gz,ABA23983,Giraffa camelopardalis
H7VWWDSXF_4_8bp-UDP0325,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0325_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0325_2.fastq.gz,ABA23986,Mustela lutreola
H7VWWDSXF_4_8bp-UDP0326,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0326_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0326_2.fastq.gz,ABA23992,Panthera tigris
H7VWWDSXF_4_8bp-UDP0327,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0327_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0327_2.fastq.gz,ABA23993,Canis lupus
H7VWWDSXF_4_8bp-UDP0328,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0328_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0328_2.fastq.gz,ABA24005,Megaptera novaeangliae
H7VWWDSXF_4_8bp-UDP0329,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0329_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0329_2.fastq.gz,ABA24006,Osteolaemus tetraspis
H7VWWDSXF_4_8bp-UDP0330,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0330_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0330_2.fastq.gz,ABA24007,Panthera onca
H7VWWDSXF_4_8bp-UDP0331,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0331_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0331_2.fastq.gz,ABA24008,Panthera onca
H7VWWDSXF_4_8bp-UDP0333,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0333_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0333_2.fastq.gz,ABA24012,Sus scrofa
H7VWWDSXF_4_8bp-UDP0279,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0279_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_19/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0279_2.fastq.gz,ABA23995,Chamaeleo chamaeleon
