sample,fastq_1,fastq_2,sample_name,species
22NLHHLT4_2_8bp-UDP0345,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0345_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0345_2.fastq.gz,ABA23962,Tapirus terrestris
22NLHHLT4_2_8bp-UDP0346,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0346_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0346_2.fastq.gz,ABA23963,Equus quagga
22NLHHLT4_2_8bp-UDP0347,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0347_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0347_2.fastq.gz,ABA23975,Delphinapterus leucas
22NLHHLT4_2_8bp-UDP0348,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0348_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0348_2.fastq.gz,ABA23976,Pongo pygmaeus
22NLHHLT4_2_8bp-UDP0349,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0349_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0349_2.fastq.gz,ABA23977,Elaphurus davidianus
22NLHHLT4_2_8bp-UDP0350,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0350_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0350_2.fastq.gz,ABA23980,Oryx dammah
22NLHHLT4_2_8bp-UDP0351,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0351_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0351_2.fastq.gz,ABA23981,Cebuella pygmaea
22NLHHLT4_2_8bp-UDP0352,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0352_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_2_8bp-UDP0352_2.fastq.gz,ABA23985,Gorilla gorilla
22NLHHLT4_4_8bp-UDP0353,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_8bp-UDP0353_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_8bp-UDP0353_2.fastq.gz,ABA23988,Pongo pygmaeus
22NLHHLT4_4_UDP0354,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0354_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0354_2.fastq.gz,ABA23991,Oryctolagus cuniculus
22NLHHLT4_4_UDP0355,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0355_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0355_2.fastq.gz,ABA23999,Hylobates lar
22NLHHLT4_4_UDP0356,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0356_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0356_2.fastq.gz,ABA24000,Hylobates muelleri
22NLHHLT4_4_8bp-UDP0357,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_8bp-UDP0357_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_8bp-UDP0357_2.fastq.gz,ABA24001,Hylobates pileatus
22NLHHLT4_4_UDP0358,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0358_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0358_2.fastq.gz,ABA24002,Lama guanicoe
22NLHHLT4_4_UDP0280,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0280_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_UDP0280_2.fastq.gz,ABA23923,Saguinus imperator
22NLHHLT4_4_8bp-UDP0281,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_8bp-UDP0281_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_4_8bp-UDP0281_2.fastq.gz,ABA23972,Saguinus oedipus
22NLHHLT4_5_8bp-UDP0282,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_5_8bp-UDP0282_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22NLHHLT4_5_8bp-UDP0282_2.fastq.gz,ABA24004,Mandrillus leucophaeus
22VML7LT3_1_8bp-UDP0352,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0352_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0352_2.fastq.gz,ABA23985,Gorilla gorilla
22VML7LT3_1_8bp-UDP0353,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0353_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0353_2.fastq.gz,ABA23988,Pongo pygmaeus
22VML7LT3_1_8bp-UDP0357,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0357_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0357_2.fastq.gz,ABA24001,Hylobates pileatus
22VML7LT3_1_8bp-UDP0281,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0281_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0281_2.fastq.gz,ABA23972,Saguinus oedipus
22VML7LT3_1_8bp-UDP0282,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0282_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VML7LT3_1_8bp-UDP0282_2.fastq.gz,ABA24004,Mandrillus leucophaeus
22VTVFLT4_1_8bp-UDP0352,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VTVFLT4_1_8bp-UDP0352_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VTVFLT4_1_8bp-UDP0352_2.fastq.gz,ABA23985,Gorilla gorilla
22VTVFLT4_1_8bp-UDP0281,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VTVFLT4_1_8bp-UDP0281_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_20/20250702/FASTQ/22VTVFLT4_1_8bp-UDP0281_2.fastq.gz,ABA23972,Saguinus oedipus
