sample,fastq_1,fastq_2,sample_name,species
H7VWWDSXF_4_8bp-UDP0313,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0313_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0313_2.fastq.gz,ABA23984,Dracaena guianensis
H7VWWDSXF_4_8bp-UDP0314,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0314_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0314_2.fastq.gz,ABA24011,Spheniscus demersus
H7VWWDSXF_4_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
H7VWWDSXF_4_8bp-UDP0277,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0277_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0277_2.fastq.gz,ABA23996,Ciconia ciconia
H7VWWDSXF_4_8bp-UDP0278,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0278_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/H7VWWDSXF_4_8bp-UDP0278_2.fastq.gz,ABA23997,Eclectus roratus
HCTHHDSXF_1_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_1_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_1_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HCTHHDSXF_1_8bp-UDP0278,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_1_8bp-UDP0278_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_1_8bp-UDP0278_2.fastq.gz,ABA23997,Eclectus roratus
HCTHHDSXF_2_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_2_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_2_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HCTHHDSXF_2_8bp-UDP0278,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_2_8bp-UDP0278_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_2_8bp-UDP0278_2.fastq.gz,ABA23997,Eclectus roratus
HCTHHDSXF_3_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_3_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_3_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HCTHHDSXF_3_8bp-UDP0278,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_3_8bp-UDP0278_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_3_8bp-UDP0278_2.fastq.gz,ABA23997,Eclectus roratus
HCTHHDSXF_4_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_4_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_4_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HCTHHDSXF_4_8bp-UDP0278,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_4_8bp-UDP0278_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HCTHHDSXF_4_8bp-UDP0278_2.fastq.gz,ABA23997,Eclectus roratus
HF7Y5DSXF_1_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_1_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_1_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HF7Y5DSXF_1_8bp-UDP0277,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_1_8bp-UDP0277_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_1_8bp-UDP0277_2.fastq.gz,ABA23996,Ciconia ciconia
HF7Y5DSXF_2_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_2_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_2_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HF7Y5DSXF_2_8bp-UDP0277,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_2_8bp-UDP0277_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_2_8bp-UDP0277_2.fastq.gz,ABA23996,Ciconia ciconia
HF7Y5DSXF_3_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_3_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_3_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HF7Y5DSXF_3_8bp-UDP0277,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_3_8bp-UDP0277_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_3_8bp-UDP0277_2.fastq.gz,ABA23996,Ciconia ciconia
HF7Y5DSXF_4_8bp-UDP0276,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_4_8bp-UDP0276_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_4_8bp-UDP0276_2.fastq.gz,ABA23990,Tyto alba
HF7Y5DSXF_4_8bp-UDP0277,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_4_8bp-UDP0277_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_18/20250604/FASTQ/HF7Y5DSXF_4_8bp-UDP0277_2.fastq.gz,ABA23996,Ciconia ciconia
