sample,fastq_1,fastq_2,sample_name,species
HHJKKDSXC_3_8bp-UDP0161,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0161_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0161_2.fastq.gz,ABA19318,Acrantophis dumerili
HHJKKDSXC_3_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJKKDSXC_3_8bp-UDP0163,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0163_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0163_2.fastq.gz,ABA20103,Ctenosaura bakeri
HHJKKDSXC_3_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJKKDSXC_3_8bp-UDP0165,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0165_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0165_2.fastq.gz,ABA20109,Pantherophis guttatus
HHJKKDSXC_3_8bp-UDP0166,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0166_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0166_2.fastq.gz,ABA20120,Uromastyx acanthinura
HHJKKDSXC_3_8bp-UDP0167,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0167_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0167_2.fastq.gz,ABA20121,Zamenis longissimus
HHJKKDSXC_3_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_3_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJKKDSXC_4_8bp-UDP0161,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0161_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0161_2.fastq.gz,ABA19318,Acrantophis dumerili
HHJKKDSXC_4_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJKKDSXC_4_8bp-UDP0163,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0163_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0163_2.fastq.gz,ABA20103,Ctenosaura bakeri
HHJKKDSXC_4_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJKKDSXC_4_8bp-UDP0165,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0165_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0165_2.fastq.gz,ABA20109,Pantherophis guttatus
HHJKKDSXC_4_8bp-UDP0166,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0166_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0166_2.fastq.gz,ABA20120,Uromastyx acanthinura
HHJKKDSXC_4_8bp-UDP0167,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0167_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0167_2.fastq.gz,ABA20121,Zamenis longissimus
HHJKKDSXC_4_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJKKDSXC_4_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJTTDSXC_1_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_1_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_1_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJTTDSXC_1_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_1_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_1_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJTTDSXC_1_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_1_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_1_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJTTDSXC_2_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_2_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_2_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJTTDSXC_2_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_2_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_2_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJTTDSXC_2_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_2_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_2_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJTTDSXC_3_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_3_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_3_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJTTDSXC_3_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_3_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_3_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJTTDSXC_3_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_3_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_3_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJTTDSXC_4_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_4_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_4_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJTTDSXC_4_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_4_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_4_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJTTDSXC_4_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_4_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJTTDSXC_4_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJY3DSXC_1_8bp-UDP0161,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0161_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0161_2.fastq.gz,ABA19318,Acrantophis dumerili
HHJY3DSXC_1_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJY3DSXC_1_8bp-UDP0163,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0163_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0163_2.fastq.gz,ABA20103,Ctenosaura bakeri
HHJY3DSXC_1_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJY3DSXC_1_8bp-UDP0165,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0165_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0165_2.fastq.gz,ABA20109,Pantherophis guttatus
HHJY3DSXC_1_8bp-UDP0166,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0166_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0166_2.fastq.gz,ABA20120,Uromastyx acanthinura
HHJY3DSXC_1_8bp-UDP0167,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0167_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0167_2.fastq.gz,ABA20121,Zamenis longissimus
HHJY3DSXC_1_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_1_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJY3DSXC_2_8bp-UDP0161,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0161_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0161_2.fastq.gz,ABA19318,Acrantophis dumerili
HHJY3DSXC_2_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJY3DSXC_2_8bp-UDP0163,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0163_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0163_2.fastq.gz,ABA20103,Ctenosaura bakeri
HHJY3DSXC_2_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJY3DSXC_2_8bp-UDP0165,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0165_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0165_2.fastq.gz,ABA20109,Pantherophis guttatus
HHJY3DSXC_2_8bp-UDP0166,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0166_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0166_2.fastq.gz,ABA20120,Uromastyx acanthinura
HHJY3DSXC_2_8bp-UDP0167,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0167_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0167_2.fastq.gz,ABA20121,Zamenis longissimus
HHJY3DSXC_2_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_2_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJY3DSXC_3_8bp-UDP0161,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0161_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0161_2.fastq.gz,ABA19318,Acrantophis dumerili
HHJY3DSXC_3_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJY3DSXC_3_8bp-UDP0163,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0163_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0163_2.fastq.gz,ABA20103,Ctenosaura bakeri
HHJY3DSXC_3_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJY3DSXC_3_8bp-UDP0165,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0165_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0165_2.fastq.gz,ABA20109,Pantherophis guttatus
HHJY3DSXC_3_8bp-UDP0166,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0166_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0166_2.fastq.gz,ABA20120,Uromastyx acanthinura
HHJY3DSXC_3_8bp-UDP0167,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0167_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0167_2.fastq.gz,ABA20121,Zamenis longissimus
HHJY3DSXC_3_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_3_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
HHJY3DSXC_4_8bp-UDP0161,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0161_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0161_2.fastq.gz,ABA19318,Acrantophis dumerili
HHJY3DSXC_4_8bp-UDP0162,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0162_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0162_2.fastq.gz,ABA20101,Coronella girondica
HHJY3DSXC_4_8bp-UDP0163,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0163_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0163_2.fastq.gz,ABA20103,Ctenosaura bakeri
HHJY3DSXC_4_8bp-UDP0164,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0164_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0164_2.fastq.gz,ABA20107,Macroprotodon brevis
HHJY3DSXC_4_8bp-UDP0165,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0165_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0165_2.fastq.gz,ABA20109,Pantherophis guttatus
HHJY3DSXC_4_8bp-UDP0166,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0166_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0166_2.fastq.gz,ABA20120,Uromastyx acanthinura
HHJY3DSXC_4_8bp-UDP0167,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0167_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0167_2.fastq.gz,ABA20121,Zamenis longissimus
HHJY3DSXC_4_8bp-UDP0168,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0168_1.fastq.gz,/scratch_isilon/groups/compgen/data_transfer/CGLZOO_04/20241217/FASTQ/HHJY3DSXC_4_8bp-UDP0168_2.fastq.gz,ABA20122,Hierophis viridiflavus
